updated,miners,height,difficulty,coinId,poolId,hashrate
2019-01-31 08:39:23,17439,1760971,78141242442,1,188,70846766
2019-01-31 08:39:24,138,1760971,78141242442,1,189,297340
2019-01-31 08:39:23,405,1760971,78141242442,1,191,2708219
2019-01-31 08:39:23,536,1760971,78141242442,1,192,1335702
2019-01-31 08:39:25,4,1760972,78141251801,1,193,2036
2019-01-31 08:39:25,1,1760971,78141242442,1,194,534
2019-01-31 08:39:25,36,1760971,78280351880,1,195,90508
2019-01-16 14:14:18,12,1750270,62442769762,1,196,17359
2019-01-17 06:35:01,4,1750783,65344880359,1,198,7727
2019-01-31 08:39:25,459,1760971,78141413624,1,199,204915
2019-01-31 08:39:26,19,1760971,78141245228,1,200,178792
2019-01-31 08:39:26,11,1760972,78280008131,1,201,212748
2019-01-31 08:39:25,3,1760972,78280247241,1,203,3145
2018-12-21 02:53:57,0,1696177,59028803611,1,205,0
2019-01-31 08:39:25,0,1760972,78279666585,1,206,0
2019-01-10 20:03:31,8,829474,464610638,1,207,522916
2019-01-02 15:59:25,0,1685584,62106237326,1,209,0
2019-01-31 08:40:06,-1,1760971,78141163682,1,509,-1
2019-01-31 08:40:23,0,1760972,78280351880,1,769,0
2019-01-31 08:40:28,-1,1760971,78141242442,1,827,-1
2019-01-31 08:40:34,-1,1760971,78141242442,1,862,-1
2019-01-31 08:40:57,-1,1760971,78141163682,1,1055,-1
2019-01-31 08:40:57,-1,1760971,78280351880,1,1056,-1
2019-01-31 08:40:59,-1,1760971,78141242442,1,1057,-1
2019-01-31 08:40:59,-1,1760971,78141242442,1,1058,-1
2019-01-24 11:22:59,-1,1755961,68655238157,1,1059,-1
2019-01-31 08:40:59,-1,1760971,78141242442,1,1060,-1
2019-01-31 08:41:00,-1,1760971,78141242442,1,1061,-1
2019-01-31 08:40:59,-1,1760971,78141242442,1,1064,-1
2019-01-31 05:58:11,-1,1760901,79723928934,1,1065,-1
2019-01-31 08:41:02,-1,1760971,78141242442,1,1066,-1
2019-01-25 13:23:35,2,1756759,68376640165,1,1069,24610
2019-01-31 08:41:02,-1,1760971,78280351880,1,1070,-1
2019-01-31 08:41:01,0,1760972,78280238591,1,1071,0
2019-01-31 08:41:01,2,1760972,78280351880,1,1074,10963
2019-01-24 11:56:36,13,1755974,68274656657,1,1075,74627
2019-01-14 19:57:10,0,1748994,60549973942,1,1076,0
2019-01-22 11:07:15,0,1754511,65673237899,1,1077,0
2019-01-26 00:01:54,-1,1757055,65424667093,1,1079,-1
2019-01-24 22:58:30,0,1756336,68720688234,1,1088,0
2019-01-24 17:20:39,-1,1756155,66777859014,1,1091,-1
2019-01-31 08:41:03,-1,1760971,78141242442,1,1093,-1
2019-01-31 08:41:03,-1,1760971,78141242442,1,1094,-1
2019-01-31 08:35:29,1,1760970,78327860374,1,1539,233
2019-01-31 08:35:30,0,1760970,78165473583,1,1540,0
2019-01-28 23:04:53,1,1759223,70241253500,1,1737,50
2019-01-01 01:07:15,0,1738953,43005008075,1,1738,0
2019-01-31 08:35:51,0,1760970,78327860374,1,1739,0
2018-12-10 04:06:13,0,1723238,44983248398,1,1740,0
2019-01-30 21:08:40,0,1760642,79585291265,1,1741,0
2019-01-31 08:35:52,0,1760970,78165473583,1,1742,0
2019-01-29 14:48:00,-1,1759606,68509262134,1,1743,-1
2019-01-31 04:05:01,-1,1760779,79385710196,1,1744,-1
2019-01-31 08:36:02,0,1760970,78327860374,1,1781,0
2019-01-16 23:54:14,0,1750571,62285345316,1,1838,0
2018-12-22 21:15:04,-1,1732338,41093625293,1,1852,-1
2019-01-22 00:22:58,0,1754202,68943801681,1,2105,0
2019-01-27 15:33:11,-1,1758242,67259605114,1,2106,-1
2019-01-31 08:40:05,0,348863,1495701300,2,510,0
2019-01-31 08:40:19,0,348863,1495701300,2,714,0
2019-01-31 08:40:21,0,348864,1495701300,2,739,0
2019-01-31 08:40:22,0,348864,1495701300,2,758,0
2019-01-31 08:40:25,5,348864,1495701300,2,772,653738
2019-01-24 01:01:54,3,343608,1656017385,2,1372,300
2019-01-31 08:28:30,1,348863,1477460330,2,1373,98564
2019-01-15 00:22:43,7,239177,13928623085,2,2018,1252168
2019-01-31 08:37:09,2454,1715920,42582669502,3,81,132129648
2019-01-31 08:37:09,0,1715922,42602669532,3,82,0
2019-01-31 08:37:08,4,1715922,42602669532,3,83,440620
2019-01-31 08:37:09,0,1715922,42602669532,3,84,0
2019-01-24 12:13:02,12,1711039,50516563031,3,85,6213968
2019-01-31 08:37:08,4,1715922,42602669532,3,86,440620
2019-01-18 19:12:57,10,1706865,42548648115,3,87,592079
2019-01-31 08:35:07,-1,1715920,42582669502,3,1377,-1
2019-01-15 00:22:39,0,239177,13845383539,3,1993,0
2019-01-31 08:40:31,3,717661,254857490,4,839,280
2019-01-31 08:35:08,0,717659,255253332,4,1374,0
2019-01-15 15:35:13,0,98888,151153725,5,513,0
2019-01-15 15:40:05,1,98888,152404733,5,856,313
2018-12-24 00:47:38,20,604090,924124868,6,121,279599
2019-01-31 08:37:14,2,631711,668697353,6,122,13512
2019-01-31 08:37:14,0,631711,71744715771,6,123,0
2019-01-31 08:37:14,5,631711,668697353,6,124,1918278
2018-12-24 00:48:18,20,604090,924124868,6,514,262672
2019-01-08 10:42:00,0,615185,693990798,6,1905,0
2019-01-31 08:37:17,65,1673131,5622040738,7,145,2317156
2019-01-31 08:37:20,77,1673130,5622040738,7,146,61483623
2019-01-27 08:12:32,201,1644409,5860536846,7,147,119141860
2019-01-27 08:12:32,248,1644409,5802511729,7,148,195221499
2019-01-31 08:37:19,41,1673131,5678261145,7,149,20226767
2019-01-31 08:37:19,0,1673131,5678261145,7,151,0
2019-01-31 08:40:05,-1,1673145,5847381687,7,515,-1
2019-01-30 14:55:16,0,1667870,6755528371,7,806,0
2019-01-31 08:40:34,-1,1673149,5846796949,7,864,-1
2019-01-24 19:34:58,41,1626409,6458973655,7,1322,25676278
2019-01-24 08:07:50,4,1623035,7083494416,7,1323,1790000
2019-01-01 10:13:11,1,1459247,7147571451,7,1324,196778
2019-01-31 08:41:36,19,238819,7957861,7,1326,45337
2019-01-31 08:35:00,23,1673115,5624290117,7,1327,60822564
2018-12-03 21:17:19,0,1253638,4744931243,7,1577,0
2019-01-12 20:00:21,0,1535521,5686255395,7,2016,0
2019-01-11 05:57:18,1,266187,81828454,8,516,42833
2019-01-31 08:40:18,5,280545,156914022,8,709,195890
2019-01-31 08:35:02,3,280543,156554354,8,1344,1137833
2019-01-29 11:23:28,1,279166,145246899,8,1345,161667
2019-01-31 08:37:10,1060,476213,682528840995,9,88,165535040
2019-01-25 04:52:56,401,471796,711557742576,9,89,248754468
2019-01-31 08:37:10,53,476214,680116472594,9,92,18392069
2019-01-31 08:37:10,3,476213,682528840995,9,94,173
2019-01-31 08:37:10,1,476213,682528840995,9,97,15886
2019-01-31 08:37:10,31,476214,652491570026,9,98,4692
2019-01-27 20:59:27,14,473720,717488069957,9,99,4885035
2019-01-31 08:37:11,53,476214,680116472594,9,100,18392069
2019-01-31 08:37:12,53,476214,652491570026,9,101,20392238
2019-01-27 20:59:27,2,473721,688577065686,9,103,975046
2019-01-31 08:40:07,-1,476214,677877790452,9,517,-1
2019-01-20 12:32:36,0,468415,711730321331,9,1354,0
2019-01-31 08:35:02,-1,476213,654805953089,9,1355,-1
2019-01-27 07:27:59,16,473321,694081968364,9,1356,344
2019-01-14 02:16:22,1,463571,383033938346,9,1358,160000
2019-01-08 10:40:42,0,459556,393117433321,9,1360,0
2019-01-26 21:27:04,2,473011,710366978917,9,1363,423119
2019-01-24 08:00:28,0,471185,702125964302,9,1364,0
2019-01-31 08:35:03,-1,476213,682528840995,9,1365,-1
2018-12-23 13:12:37,0,34454,4318568,9,1366,0
2018-12-09 02:30:38,0,437503,363913591828,9,1705,0
2019-01-31 08:36:00,0,476213,654805953089,9,1769,0
2019-01-31 08:40:41,3,387966,78141559,10,915,642185
2019-01-31 08:39:32,91,273731,1790410927,12,244,196015
2019-01-31 08:39:33,188,273731,1790414378,12,245,204585
2019-01-27 07:00:25,99,270799,1854112524,12,247,564892
2019-01-31 08:39:33,1,273732,1845744039,12,251,2253
2019-01-31 08:39:33,62,273732,1845740481,12,252,226478
2019-01-31 08:39:33,1,273732,1845743758,12,255,367
2019-01-29 00:36:15,1,272050,2081087545,12,260,99
2019-01-07 04:20:03,0,777656,371696855,12,261,0
2019-01-31 08:39:34,2,273732,1845740481,12,262,4262
2019-01-31 08:40:24,4,273732,1845740481,12,768,7852
2019-01-31 08:40:29,-1,273731,1790410927,12,831,-1
2019-01-31 08:40:35,-1,273731,1845740481,12,867,-1
2019-01-31 08:40:46,0,273732,1845744039,12,997,0
2019-01-31 08:40:46,-1,273731,1790410927,12,998,-1
2019-01-31 08:40:48,-1,273731,1790413555,12,999,-1
2019-01-31 08:40:47,4,273732,1844369025,12,1000,14723
2019-01-31 08:40:47,-1,365223,595746611,12,1001,-1
2019-01-31 08:40:47,0,273732,1845740481,12,1002,0
2019-01-31 08:40:47,-1,273731,1790410927,12,1003,-1
2019-01-25 17:15:56,0,269666,1723572453,12,1004,0
2019-01-31 08:40:48,3,273732,1845740481,12,1005,14662
2019-01-31 08:40:48,1,273732,1845740481,12,1006,1185
2019-01-31 08:40:49,1,273732,1845740481,12,1007,6413
2019-01-31 08:40:48,0,273732,1845740481,12,1009,0
2019-01-26 06:14:41,-1,269984,1623267865,12,1010,-1
2018-12-03 21:16:08,2,231568,1270325006,12,1011,4198
2019-01-31 08:40:49,1,273732,1845741624,12,1012,26
2019-01-31 08:40:50,0,273732,1845740481,12,1014,0
2019-01-31 08:40:50,1,273732,1845740481,12,1016,4480
2019-01-31 08:40:50,-1,273731,1790410927,12,1017,-1
2019-01-24 12:17:03,0,268792,1522651858,12,1018,0
2019-01-31 08:40:51,4,273732,1845740760,12,1019,10716
2019-01-29 22:03:36,0,272689,1794337085,12,1020,0
2019-01-31 08:40:52,0,273732,1845740481,12,1022,0
2019-01-24 15:25:18,0,268888,1619209652,12,1023,0
2019-01-31 08:35:29,0,273727,1790114279,12,1535,0
2019-01-31 08:35:47,1,273727,1826453976,12,1729,5745
2019-01-31 08:35:47,0,273727,1826457496,12,1730,0
2019-01-31 08:36:03,0,273728,1834852589,12,1780,0
2019-01-31 08:36:19,0,273728,1826453976,12,1836,0
2019-01-31 08:36:43,0,273728,1834852589,12,2037,0
2019-01-25 22:07:54,1,269808,1647562124,12,2136,451862
2019-01-31 08:37:03,-1,273727,1826453976,12,2153,-1
2019-01-31 08:39:34,191,262757,1817796320,13,264,1145632
2019-01-31 08:39:35,223,262756,1831524106,13,266,2564366
2019-01-09 05:36:39,16,246892,2180535685,13,267,79730
2019-01-25 03:55:24,569,258314,1988726620,13,268,11383989
2019-01-31 08:39:34,0,262757,1815092511,13,269,0
2019-01-31 08:39:35,2,262758,1818092792,13,270,5907
2019-01-31 08:39:34,4,262758,1817631911,13,271,10320
2018-12-12 04:55:54,1,226799,2122511925,13,272,86917
2018-12-21 03:24:53,0,233212,2380647826,13,720,0
2019-01-31 08:40:35,-1,262758,1818690009,13,868,-1
2019-01-17 14:25:08,0,252884,1702819592,13,921,0
2019-01-31 08:35:12,2,262755,1859887436,13,1444,5086
2019-01-31 08:35:13,-1,262754,1817048129,13,1446,-1
2019-01-30 10:10:06,-1,262020,1720952062,13,1447,-1
2018-12-05 16:31:20,3,222125,2352122182,13,1450,7449
2019-01-04 16:58:11,0,243647,2227109846,13,1451,15000
2019-01-28 11:05:45,28,260682,1871390333,13,1452,318896
2019-01-31 08:35:13,-1,262754,1817048129,13,1454,-1
2019-01-31 08:35:13,2,262755,1841462699,13,1455,2815
2019-01-31 08:35:44,0,262756,1859053955,13,1715,0
2019-01-02 18:58:00,0,242266,1808401278,13,1716,0
2019-01-31 08:35:45,0,262756,1831495466,13,1717,0
2019-01-15 19:43:39,0,251608,1676575569,13,1883,0
2019-01-31 08:39:58,21,251434,450172647,14,439,44432
2019-01-31 08:39:58,3,251435,450172647,14,440,3797
2018-12-07 10:00:06,0,224258,264762086,14,441,0
2019-01-31 08:39:58,16,251435,450172647,14,442,13375
2019-01-31 08:40:00,7,251434,450172647,14,443,51969
2019-01-31 08:39:59,1,251435,450172647,14,444,10327
2019-01-31 08:39:59,1,251434,450172647,14,445,39
2019-01-31 08:39:59,0,251435,450172647,14,449,0
2019-01-31 08:40:00,0,251434,450172647,14,450,0
2019-01-08 08:32:31,0,27331,8018391,14,451,0
2019-01-31 08:40:00,32,251435,450172647,14,452,212194
2019-01-25 10:01:26,-1,248501,349282141,14,1309,-1
2019-01-29 08:25:41,0,250437,378591978,14,1310,0
2019-01-31 08:29:38,0,251432,475878353,14,1821,0
2019-01-31 08:29:47,7,251431,475878353,14,1864,25500
2019-01-31 08:36:36,31,102644,113000090,14,1985,213855
2019-01-15 00:22:38,7,90985,189000091,14,1986,104038
2019-01-27 12:19:00,0,99861,83300091,14,2014,0
2019-01-31 08:30:05,1,251432,475878353,14,2021,1192
2019-01-25 06:15:15,3,201038,44281941,15,412,3430
2019-01-31 08:39:56,33,205420,50747860,15,413,171469
2018-12-02 07:28:07,1,162345,46111820,15,414,1635
2019-01-31 08:39:55,1,205421,50994181,15,415,8123
2019-01-31 08:39:55,0,205421,50992899,15,416,0
2019-01-24 18:40:02,4,200673,26438040,15,1457,21095
2019-01-31 08:35:45,1,205418,49590599,15,1718,8546
2019-01-31 08:36:05,0,205418,52899810,15,1790,0
2019-01-31 08:36:17,1,205418,49578571,15,1828,46207
2019-01-25 14:48:11,3,201290,41255274,15,1942,13287
2019-01-31 00:40:15,0,205174,43105457,15,1943,0
2019-01-31 08:36:40,7,205419,49427878,15,2019,69909
2019-01-31 08:41:08,17,365223,595746611,16,1137,10252
2019-01-31 08:41:08,-1,365223,595746611,16,1138,-1
2019-01-31 08:41:07,-1,365223,595746611,16,1139,-1
2019-01-31 08:41:10,0,365224,608614851,16,1140,0
2019-01-31 08:41:12,18,365223,595746611,16,1141,31222
2019-01-18 06:28:22,2,356343,406037634,16,1142,110290
2019-01-26 22:16:25,1,362055,628017321,16,1144,1032917
2019-01-31 08:41:11,0,365224,608614851,16,1145,0
2019-01-31 08:41:12,0,365224,608614851,16,1146,0
2019-01-31 08:41:12,-1,365223,595746611,16,1147,-1
2019-01-31 08:41:11,3,365224,608614851,16,1148,5442
2019-01-31 08:34:32,0,110637,443655625,16,1149,0
2018-12-23 13:12:04,0,34453,4265537,16,1150,0
2019-01-31 08:35:53,2,85557,31663485,16,1753,763
2019-01-31 08:36:38,-1,365220,574245458,16,2006,-1
2019-01-31 08:36:43,0,365221,587364703,16,2043,0
2019-01-31 08:36:53,1,365221,587364703,16,2109,1458
2019-01-31 08:26:07,9,321618,8812895635,18,126,2605264
2019-01-31 08:26:07,0,321617,8711190275,18,127,0
2019-01-31 08:26:07,5,321618,8812895635,18,128,818
2019-01-31 08:26:06,53,321617,8812895635,18,129,1068842
2019-01-31 08:26:07,35,321617,8829165924,18,130,10164128
2019-01-31 08:26:08,83,321617,8812895635,18,131,4161375
2019-01-31 08:26:08,0,321617,8812895635,18,133,0
2019-01-31 08:26:08,1,321617,8812895635,18,134,18
2019-01-31 08:26:08,35,321617,8829165924,18,135,10164128
2019-01-31 08:26:09,0,321617,8812895635,18,136,0
2019-01-31 08:26:10,2,321618,8812895635,18,138,686
2019-01-24 12:07:33,12,319173,10034221227,18,139,8235250
2019-01-31 08:26:09,0,321618,8812895635,18,140,0
2018-12-15 23:24:22,0,266022,30777477790,18,141,0
2019-01-31 08:26:10,2,321618,8812895635,18,143,474490
2019-01-31 08:27:01,-1,321617,8812895635,18,525,-1
2019-01-28 07:58:41,0,320538,9662222385,18,1382,0
2018-12-30 23:31:30,0,310424,7271100407,18,1383,0
2019-01-31 08:28:35,0,321618,8812895635,18,1384,0
2019-01-02 22:32:27,0,311480,7533331363,18,1865,0
2019-01-31 08:25:28,0,321618,8812895635,18,2026,0
2019-01-31 08:25:29,0,321618,8812895635,18,2030,0
2019-01-31 08:39:41,59,369694,512559109,19,328,1232466
2019-01-30 04:32:31,0,364531,153015997,19,329,0
2019-01-31 08:39:43,1,369695,518924049,19,330,10161
2018-12-09 13:06:38,5,328738,5856724674,19,331,8610
2019-01-31 08:39:43,187,369694,518924049,19,333,6156354
2019-01-18 12:12:17,2,357487,5684869503,19,334,4312634
2019-01-31 08:39:42,5,369695,518924049,19,336,79224
2019-01-30 04:32:33,0,364532,136804139,19,337,0
2019-01-31 08:39:42,0,369695,518924049,19,338,0
2019-01-31 08:39:44,3,369695,518924049,19,340,49483
2019-01-30 04:32:33,0,364532,136804139,19,341,0
2019-01-31 08:40:07,-1,369694,512559109,19,526,-1
2019-01-30 18:41:25,-1,368583,483311164,19,1202,-1
2019-01-31 08:41:21,-1,369695,518924049,19,1203,-1
2019-01-31 08:41:22,0,369696,523800461,19,1205,0
2018-12-26 12:17:52,0,340737,5072514934,19,1206,0
2019-01-07 18:19:50,0,349753,4953982031,19,1207,0
2019-01-31 08:41:22,5,369696,523800461,19,1208,83887
2019-01-29 08:53:14,1,366868,522879682,19,1209,6722
2018-12-18 00:06:56,-1,323201,5893602989,19,1210,-1
2019-01-25 06:09:38,0,362336,4802955832,19,1211,0
2019-01-31 08:41:22,-1,369695,518924049,19,1213,-1
2019-01-31 08:41:22,-1,369695,518924049,19,1214,-1
2019-01-31 08:41:23,0,369696,523800461,19,1215,0
2019-01-31 08:35:38,0,369693,496294427,19,1669,0
2019-01-18 11:10:13,0,357459,6330658626,19,1670,0
2019-01-31 08:36:06,0,369694,512559109,19,1801,0
2019-01-31 08:40:07,18,470664,5423971,20,527,73693
2019-01-31 08:40:19,0,470665,5462716,20,723,0
2019-01-31 08:40:23,3,470666,5518358,20,770,1536
2019-01-31 08:35:23,2,470662,5602828,20,1503,5699
2019-01-30 20:24:37,0,469929,3890073,20,1504,0
2019-01-31 08:35:23,2,470662,5602828,20,1506,4751
2019-01-31 08:36:16,0,470662,5602828,20,1832,0
2019-01-31 08:36:20,0,470662,5602828,20,1849,0
2019-01-21 06:00:37,0,456371,6448726,20,2102,0
2019-01-31 08:37:22,17,217915,816260794,21,171,7452921
2019-01-31 08:30:46,0,217911,820867366,21,172,0
2019-01-31 08:37:22,0,217915,816260794,21,174,0
2019-01-31 08:37:22,7,217914,816260794,21,175,484488
2018-12-21 18:54:38,0,191686,98459689,21,176,0
2018-12-05 16:34:30,7,177623,817398032,21,528,19928
2018-12-30 10:51:26,0,195152,1440451574,21,1378,0
2019-01-30 16:21:23,3,348384,1947506660,21,1379,584512
2019-01-07 04:36:37,0,200643,667972939,21,1380,0
2018-12-03 21:14:16,0,176352,653665650,21,1582,0
2018-12-30 10:51:57,0,195152,1440451574,21,1638,0
2019-01-31 00:06:08,0,250833,951794716,23,529,0
2019-01-30 21:40:25,0,250720,46994919,23,712,0
2019-01-31 08:40:22,0,251097,997508580,23,761,0
2018-12-15 23:25:37,0,202749,65688096,23,777,0
2019-01-31 08:35:22,20,251096,978538888,23,1499,6836211
2019-01-31 01:16:58,1,250875,974751533,23,1502,44
2019-01-31 08:36:27,0,251096,978538888,23,1928,0
2019-01-31 08:37:05,0,251096,978538888,23,2170,0
2019-01-31 08:40:07,28,332795,16230822,24,530,72654
2019-01-31 08:40:19,18,332795,16230822,24,715,82054
2019-01-31 08:41:31,0,332795,16230822,24,1264,0
2019-01-31 08:41:32,5,332796,16230822,24,1265,9948
2019-01-31 08:35:39,0,332796,16230822,24,1687,0
2019-01-31 08:36:10,5,332796,16230822,24,1809,10785
2019-01-31 08:37:11,17,245060,16745835738,26,106,2947072
2019-01-31 08:37:12,4,245060,16745835738,26,108,124714
2019-01-31 08:37:12,29,245060,16591542900,26,109,8711615
2019-01-31 08:37:13,1,245060,16745835738,26,110,120000
2019-01-31 08:37:12,9,245061,16591542900,26,111,3088786
2019-01-31 08:37:13,10,245061,16591542900,26,112,3175000
2019-01-31 08:37:13,26,245060,16745835738,26,113,10556841
2018-12-31 16:51:23,0,234035,20682813028,26,114,0
2019-01-31 08:37:12,0,245061,16591542900,26,115,0
2019-01-31 08:37:14,0,245061,16591542900,26,116,0
2018-12-21 03:00:58,4,2560825,201268602,26,117,187348
2019-01-31 08:40:09,-1,245061,16591542900,26,532,-1
2019-01-31 08:40:29,-1,245061,16591542900,26,829,-1
2019-01-31 08:23:34,-1,245059,16189481253,26,1333,-1
2019-01-31 08:28:28,62,245059,16189481253,26,1334,4415005
2018-12-23 12:47:45,0,231084,13148398125,26,1335,0
2019-01-26 21:42:18,0,243455,13235830907,26,1338,0
2019-01-13 10:57:57,0,238612,12795944706,26,1339,0
2019-01-31 08:23:34,0,245060,16189481253,26,1340,0
2019-01-15 00:20:46,0,239177,13845383539,26,1341,0
2019-01-29 17:09:09,0,244459,11889611523,26,1797,0
2019-01-03 00:05:05,0,234864,19964106466,26,1881,0
2019-01-06 13:22:20,0,236133,13836702043,26,1902,0
2019-01-15 00:22:42,7,239177,13928623085,26,2017,1264001
2019-01-24 01:27:29,3,242433,14696917042,26,2118,250191
2019-01-31 08:39:47,15,392761,36155836,27,370,74927
2019-01-15 20:23:15,15,382043,39044704,27,1045,326737
2019-01-31 08:40:08,6,666067,3171840767,28,534,823333
2019-01-31 08:39:44,792,1196521,5679531098,29,342,12103470
2019-01-27 07:37:23,850,1184928,6510113804,29,343,13347262
2019-01-24 11:43:14,202,1176798,4918534022,29,344,3341276
2019-01-31 08:39:44,400,1196520,5591346415,29,345,19732220
2019-01-26 21:13:55,9,1183682,5379650592,29,347,36880796
2019-01-31 08:39:44,4,1196522,5679531098,29,348,16555138
2019-01-15 21:28:54,1,1152085,1284045234,29,349,1276
2019-01-31 08:39:45,14,1196522,5679531098,29,350,14914505
2019-01-31 08:39:45,8,1196522,5679531098,29,352,5644
2019-01-31 08:39:46,2,1196522,5679531098,29,354,817
2019-01-31 08:39:45,0,1196522,5679531098,29,355,0
2019-01-31 08:39:45,0,1196520,5458139724,29,356,0
2019-01-31 08:39:47,2,1196522,5679531098,29,357,245
2019-01-31 08:40:34,-1,1196522,6133893585,29,863,-1
2019-01-31 08:41:28,10,1196525,5811707020,29,1250,16980934
2019-01-24 04:10:47,-1,1175895,5133070177,29,1253,-1
2019-01-31 08:41:29,3,1196526,5811707020,29,1255,764
2019-01-25 18:46:27,7,1180522,5273153472,29,1256,15629
2019-01-31 08:41:30,-1,1196523,5901388651,29,1257,-1
2018-12-15 23:23:04,0,924445,820499136,29,1258,0
2019-01-31 08:41:30,25,1196525,5945564806,29,1259,11642984
2019-01-31 08:35:37,1,1196512,5552359407,29,1676,10722
2019-01-24 23:33:52,3,1178218,4163340132,29,1677,1719
2019-01-31 08:36:09,7,1196514,5788185505,29,1803,32052
2019-01-06 13:32:20,0,1125336,2861982705,29,1892,0
2019-01-31 08:39:53,19,173633,13224901,30,405,5476
2019-01-31 08:39:54,12,173633,13224901,30,406,14482
2019-01-31 08:39:54,22,173633,13224901,30,408,30596
2019-01-31 08:39:54,9,173634,13224901,30,409,17079
2019-01-31 08:39:55,0,173634,13224901,30,410,0
2019-01-31 08:39:54,0,173633,13224901,30,411,0
2018-12-01 16:17:14,0,144887,27399760,30,1312,0
2019-01-21 06:32:20,2,168184,31987,30,1313,1820
2019-01-31 08:36:28,0,173633,13377211,30,1924,0
2019-01-31 08:39:31,121,255410,1907454660,31,230,1011491
2019-01-31 08:39:31,616,255410,1958323080,31,231,11224249
2019-01-31 08:39:30,0,255411,1958323080,31,232,0
2019-01-31 08:39:31,36,255410,1907454660,31,233,40604
2019-01-31 08:39:31,11,255411,1958323080,31,234,46694
2019-01-31 08:39:31,0,255411,1958323645,31,238,0
2019-01-03 04:19:59,0,235156,3399325266,31,239,0
2019-01-06 01:36:46,2,237224,3195512479,31,240,6203
2019-01-31 08:39:32,0,255411,1907454660,31,241,0
2018-12-04 22:07:18,0,214129,5228699498,31,242,0
2019-01-31 08:40:29,-1,255410,1907454660,31,833,-1
2019-01-31 08:35:24,2,255409,1983519936,31,1508,20919
2019-01-31 08:35:23,0,255409,1983520338,31,1509,0
