usdPrice,logId,activePairs,usdValue,satoshiPrice,exchangeLogId,coins,bestPair,buyTotal,buyTotalBtc,updated,coinUpdated,exchangeName,volume,difficulty,pairValue,exchanges,coinCreated,coinId,pairPrice,sellTotal,logUpdated,created,enabled,sellTotalBtc,volumeBtc,reward,satoshiValue
0.00000000000380056,1034792,btc,0.00000001862694818091265,0.00000004,7852644,3.655556222534021e-05,btc,10371583.216118485,0.12018655144672079,2019-08-05 17:06:20,2019-02-01 00:56:37,TradeOgre,0.0,1613794,1,"4,5",2018-03-16 03:12:16,20,0.00000004,2197410.052837978,2019-07-29 19:20:24,2018-03-16 03:12:16,1,5.053818396216921,0.00463032,59.03161338784929,0.00019575909919393182
,750209,,0.000000012375523814443515,,0,0.000193793284297,,0.0,0.0,2018-10-22 11:21:12,,,,1096280662,,,,127,,0.0,,,,0.0,,212451.82999999996,0.000193793284297
0.000000000001021634,1025580,btc,0.000000021253512798338915,0.00000001,7819506,0.00018944519498621007,btc,992644.5844357929,0.00992644584435793,2019-07-18 15:55:23,2019-02-01 00:56:41,BTC-Alpha,178.77941309,829996,1,"3,5,11",2018-03-16 03:12:17,27,0.00000001,6487362.956409487,2019-07-15 05:46:14,2018-03-16 03:12:17,1,67502.92060589766,0.0,364.82590742154235,0.00018944519498621007
,67677,,0.000000009787982975020753,,0,0.00015482979579041562,,0.0,0.0,2018-08-19 15:55:26,,,,1222498,,,,186,,0.0,,,,0.0,,191.8078774986064,0.00015482979579041562
,1025560,,0.00000001576946953646878,,0,0.00014076763201697196,,0.0,0.0,2019-07-17 14:20:30,,,,420054,,,,326,,0.0,2019-07-15 16:03:15,,,0.0,,59.3282135693013,0.00014076763201697196
0.000000000333526752,910693,btc,0.000000003662405457604168,0.00000936,6499557,1.0982803551207134e-07,btc,2087236.1851444757,1.266783608267615,2019-02-01 13:39:42,2019-02-01 01:12:48,TradeOgre,0.0,143826415,1,4,2018-09-07 16:42:20,211,0.00000936,162108.52983962,2018-09-15 01:01:43,2018-09-07 16:42:20,1,2.0291432643992855,0.19272417,15.884469681067847,0.00010299520003478675
,1002475,,0.000000007830634766498601,,0,9.89146048073672e-05,,0.0,0.0,2019-05-28 16:07:55,2019-02-01 06:41:08,,,1698378,,,2018-05-26 06:41:54,117,,0.0,2019-05-21 17:34:25,2018-05-26 06:41:54,1,0.0,,167.99442394002992,0.0000989146048073672
0.00000000002082346,1025641,btc,0.000000010388049528825866,0.000000200000,7817375,4.556542050906639e-06,btc,0.0,0.0,2019-07-18 15:56:06,2019-02-01 18:19:15,Escodex,0.0,9731247,1,"5,24,26",2018-09-13 14:22:04,213,0.000000200000,0.0,2019-07-14 16:29:46,2018-09-13 14:22:04,1,0.0,0.0,45.18712720274537,0.00009113084101813278
0.0000000000003539439,1037468,btc,0.000000009008180082081852,0.000000003,7884397,0.00012930380774089505,btc,203619062.743897,0.6218504374641114,2019-08-09 18:01:19,2019-02-01 00:55:55,Crex24,0.0,4476020,1,"12,27",2018-05-11 18:11:09,105,0.000000003,114524201.32303843,2019-08-09 17:22:35,2018-05-11 18:11:09,1,342401.49103016476,0.000118274169,586.6669975841493,0.00008051049490261772
,1037514,,0.00000000871968486827647,,0,7.878554675157275e-05,,0.0,0.0,2019-08-09 18:01:37,,,,182712984,,,,316,,0.0,2019-08-06 19:47:53,,,0.0,,14748.874001831655,0.00007878554675157275
,1011997,,0.000000007032935053663091,,0,7.569295320041211e-05,,0.0,0.0,2019-06-24 11:47:30,2019-03-25 18:10:56,,,11298873,,,2019-02-20 04:18:13,297,,0.0,2019-06-17 14:32:45,2019-02-20 04:18:13,1,0.0,,855.2450652064,0.00007569295320041211
