usdPrice,logId,activePairs,usdValue,satoshiPrice,exchangeLogId,coins,bestPair,buyTotal,buyTotalBtc,updated,coinUpdated,exchangeName,volume,difficulty,pairValue,exchanges,coinCreated,coinId,pairPrice,sellTotal,logUpdated,created,enabled,sellTotalBtc,volumeBtc,reward,satoshiValue
0.000000000000364323,1066634,btc,0.0000000009581918344675827,0.00000001,6627795,2.6340485659208513e-05,btc,52395090.436923355,0.5239509043692336,2019-02-10 22:12:05,2019-02-01 01:12:40,TradeOgre,0.0,6437288,1,"4,5,20",2018-04-09 16:01:31,81,0.00000001,14661592.684251778,2019-02-10 21:21:36,2018-04-09 16:01:31,1,0.7681855482047844,0.0,545.9560329014063,0.000026340485659208513
,1042289,,0.000000000879934328829475,,0,2.465948673135057e-05,,0.0,0.0,2019-01-26 02:35:14,,,,899451,,,,188,,0.0,2019-01-24 18:31:53,,,0.0,,22.18,0.00002465948673135057
0.000000000000728646,1066624,btc,0.0000000008411541309395047,0.00000002,6627779,8.785264365430153e-06,btc,5261485.37999471,0.6082100143642181,2019-02-10 22:12:03,2019-02-01 00:56:04,Crex24,0.0,16986117,1,"5,12,17",2018-03-19 21:11:34,43,0.00000002,38925693.82505836,2019-02-10 21:19:54,2018-03-19 21:11:34,1,20007462.731753923,0.0011514066733267,150.00839606851912,0.0000233891718802407
0.000000000000364323,1066642,"btc,ltc",0.0000000008202358658422271,0.00000001,6627803,2.250348373083546e-05,btc,134253131.68902707,0.028516519101597457,2019-02-10 22:12:07,2019-02-01 00:56:10,TradeOgre,0.0,45087555,1,"4,12,17",2018-04-22 04:51:52,96,0.00000001,57030595.65798823,2019-02-10 21:19:56,2018-04-22 04:51:52,1,255187.63553116086,0.0027272,1022.1777282184865,0.00002250348373083546
,1042237,,0.0000000007616360430687998,,0,2.1344267728658136e-05,,0.0,0.0,2019-01-26 02:35:07,,,,1138490,,,,104,,0.0,2018-12-25 00:48:45,,,0.0,,24.3002353664,0.000021344267728658136
,1056845,,0.0000000007251626324669361,,0,2.0911979804046386e-05,,0.0,0.0,2019-02-03 13:23:41,2019-02-01 00:56:03,,,7172922,,16,2018-07-03 01:23:35,155,,0.0,2019-02-02 13:58:09,2018-07-03 01:23:35,1,0.0,,150.0,0.000020911979804046386
0.000000000008379429000000001,1066678,BTC,0.0000000007335460297111387,0.00000023,6627846,8.972318297338158e-07,BTC,231026.42225076284,0.018684127224667568,2019-02-10 22:12:14,2019-02-01 00:56:34,FirstCryptoBank,0.0,29597915,1,22,2018-07-22 04:27:43,173,0.00000023,235080.87728663773,2019-02-10 21:19:59,2018-07-22 04:27:43,1,2.654203931572305,0.00234255,26.76303797219598,0.00002013942595428528
,1066724,,0.0000000006912553064023772,,0,1.901137904243092e-05,,0.0,0.0,2019-02-10 22:12:26,2019-02-01 06:36:44,,,829484734,,,2019-01-26 04:04:31,280,,0.0,2019-02-10 21:24:22,2019-01-26 04:04:31,1,0.0,,15774.715609202274,0.00001901137904243092
0.0000000000001092969,1066702,btc,0.0000000006640325852431054,0.000000003,6627867,5.024028023571246e-05,btc,5082185.970251689,0.01016658977154379,2019-02-10 22:12:20,2019-02-01 00:56:07,Graviex,507771.9322,22941590,1,"20,22",2018-10-04 20:36:23,224,0.000000003,9745372.650458563,2019-02-10 21:20:03,2018-10-04 20:36:23,1,7.635121862773965,0.0019582261146,1291.0354136641752,0.00001820376733691109
0.000000000000728646,1066620,btc,0.0000000006533747363260642,0.00000002,6627765,1.226663008591224e-05,btc,125382839.93682897,2.120178009880772,2019-02-10 22:12:02,2019-02-01 00:56:50,TradeOgre,0.0,121346160,1,"4,5",2018-03-16 03:12:48,34,0.00000002,24904067.882686164,2019-02-10 21:19:54,2018-03-16 03:12:48,1,4.897383024588918,0.13478582,1500.0,0.00001792115543121166
